"Id","Description","baseMean","All_TMP","minus.ST_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minusSTvsAll","log2FoldChange.minusSTvsAll","stat.minusSTvsAll","pvalue.minusSTvsAll","padj.minusSTvsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"OG1023","UvrABC system protein C",1636.71,0.486719665360999,0.460613227747884,0.423805219249002,0.479049179433712,0.578023450520635,0.46503017524558,0.929,-0.107,-1.49,0.136196475383217,0.249713432516819,0.975,-0.037,-0.52,0.602730122804645,0.725047642478086,1.025,0.036,0.493,0.622074135299938,0.78610393162143,1.171,0.227,3.19,0.00142078466227387,0.0040792528648525,1.044,0.062,0.868,0.385157505922142,0.533402886432373
"OG1024","Protein RecA",6431.43,3.29440626587874,3.24375947707158,3.2843412173191,3.6992374252134,3.11127461273669,3.64405960302871,1.064,0.09,1.027,0.304256922329596,0.460248135028143,1.015,0.021,0.245,0.806742013628441,0.87351600103637,1.165,0.221,2.519,0.011756253832284,0.0500288158677813,0.932,-0.102,-1.164,0.244445162200307,0.357079404018456,1.209,0.274,3.144,0.00166604441332319,0.00726117690140023
"OG1025","hypothetical protein",11.58,0.0517405626775843,0.0424680047789323,0.0186455354973183,0.0613721394997169,0.0605279973421914,0.0364101131448635,0.339,-1.562,-2.773,0.0055457341100004,0.0170864149604136,0.806,-0.312,-0.639,0.522741616577695,0.654951048758789,1.14,0.189,0.383,0.702050899636434,0.837063402083147,1.138,0.186,0.393,0.694418114867042,0.78796066081629,0.759,-0.398,-0.79,0.429552946685317,0.5743856245824
"OG1026","Serine permease SerP1",2743.4,0.996805742203295,1.17912007326889,1.10705734356038,0.888475371368587,1.92152874874037,1.23814215908846,1.185,0.245,1.979,0.0477795979600354,0.106448262973796,1.219,0.286,2.307,0.0210754840913797,0.0590987877327862,0.919,-0.122,-0.977,0.328767861776886,0.545452562432755,1.901,0.927,7.5,6.37535947667113e-14,8.69309049711979e-13,1.357,0.441,3.557,0.000375129937997884,0.00200196895482544
"OG1027","Ribosomal large subunit pseudouridine synthase E",217.82,0.262252581721311,0.201300429531981,0.212599419340774,0.240657575396356,0.30519197795025,0.222180414752629,0.86,-0.217,-1.63,0.103032766435033,0.198841833378311,0.786,-0.347,-2.593,0.00952093719107918,0.0304776369301026,0.959,-0.06,-0.438,0.661223383917182,0.810328942421818,1.141,0.19,1.453,0.146158005102651,0.238354474721402,0.922,-0.117,-0.869,0.384899306824959,0.533402886432373
"OG1028","hypothetical protein",185.72,0.671684672978438,0.457699429495431,0.642338697882614,0.596510951272331,0.354566637062416,0.26914738901032,1.02,0.029,0.141,0.888150508198633,0.930168141752961,0.702,-0.51,-2.455,0.0140844415330615,0.0424384837779715,0.932,-0.102,-0.486,0.626742210146484,0.787819945058706,0.515,-0.956,-4.527,5.98383229445835e-06,2.76286345011401e-05,0.437,-1.194,-5.546,2.92315672181302e-08,5.2154253035313e-07
"OG1029","hypothetical protein",1.84,0.00319609536353376,0.00310028134061076,0.011978344016459,0.0092406914587642,0,0.00292384241920874,4.088,2.031,1.645,0.0999517259877614,0.194059406743756,1.276,0.352,0.262,0.793277754237827,NA,2.728,1.448,1.112,0.266061284929536,NA,0.149,-2.742,-1.646,0.0997713043662783,0.172140333432635,0.933,-0.1,-0.07,0.944567918480355,0.964390476066814
"OG103","PTS system EIIBC component",381.61,0.118836193104582,0.1196471934778,0.15268273922659,0.112665896167467,0.109708150297175,0.0975179564733345,1.372,0.457,3.866,0.00011052315230651,0.000549855968193147,1.037,0.053,0.444,0.656893545829151,0.765040653983951,0.981,-0.027,-0.218,0.827481794652317,0.911456571988755,0.908,-0.139,-1.15,0.250220592108384,0.364078998581686,0.9,-0.152,-1.244,0.213677986199261,0.351288288509905
"OG1030","hypothetical protein",16.62,0.013129188422815,0.021225992580945,0.0254229168648082,0.0185580691537007,0,0.00560504231400181,1.994,0.995,2.407,0.0160648947589382,0.0424056128484868,1.598,0.677,1.62,0.10524373385067,0.206404995424189,1.421,0.507,1.156,0.247568572492821,0.458946038464003,0.02,-5.649,-4.553,5.28829783512643e-06,2.46404460272119e-05,0.444,-1.173,-2.338,0.0193885106922427,0.0553352856318851
"OG1031","hypothetical protein",2.77,0.00711041440426612,0.00689725511731383,0.0111035211388525,0,0.00720895249244078,0.00433648538579273,1.507,0.592,0.578,0.563352970474411,0.706487290431496,0.943,-0.084,-0.08,0.935998741263705,NA,0.132,-2.916,-1.934,0.0531250627245465,0.157866165247749,0.802,-0.318,-0.297,0.766720907078478,0.844387125380593,0.621,-0.687,-0.613,0.540187787684229,0.672512520027119
"OG1032","hypothetical protein",28.02,0.0388237350907782,0.0163192723327855,0.00606265878133662,0.0573716549464378,0.0642908830665322,0.0307810649776822,0.15,-2.74,-5.894,3.77032377359743e-09,4.24060071740098e-08,0.442,-1.179,-3.292,0.000994567978291611,0.00491282285828529,1.555,0.637,1.958,0.0501989673825178,0.151656614516066,1.615,0.692,2.201,0.0277251681239371,0.0576711787965773,0.856,-0.223,-0.665,0.506337005089596,0.643534030770009
"OG1033","3-isopropylmalate dehydratase large subunit",14.14,0.0091714040866621,0.00800681354922953,0.00902281782978923,0.00309362279271671,0.00278955118185752,0.00545360172974151,1.044,0.063,0.15,0.880994702796139,0.926053579668755,0.872,-0.197,-0.466,0.641081072056456,0.752744783377765,0.425,-1.234,-2.483,0.0130146900755661,0.0541321447276506,0.317,-1.658,-3.379,0.000726335480361372,0.00223267473106484,0.67,-0.578,-1.298,0.194390038750215,0.327031733868477
"OG1034","hypothetical protein",56.35,0.0490563474402857,0.0285514281600433,0.0107247963868296,0.0575215134991291,0.0779200213847022,0.0448775813180876,0.234,-2.097,-7.309,2.68815534817787e-13,4.97665574193637e-12,0.59,-0.762,-3.211,0.00132085185694347,0.00615323669941957,1.238,0.308,1.346,0.178322296082261,0.372771076439774,1.571,0.652,3.009,0.00261880854147479,0.00711792161572847,0.999,-0.001,-0.006,0.995058604677108,0.997203641190184
"OG1035","Peptide transporter CstA",4723.39,1.35336701375757,1.2786050599299,1.85895037605432,1.59731952358638,0.432641360594382,0.810046066972772,1.466,0.552,3.672,0.000240545082811785,0.00111208909003813,0.974,-0.038,-0.256,0.798286114133061,0.868240322805905,1.224,0.292,1.941,0.0522484123625595,0.156380995638211,0.315,-1.668,-11.031,2.7187353465119e-28,1.35174195216207e-26,0.654,-0.612,-4.063,4.83427499472851e-05,0.000339372593589666
"OG1036","hypothetical protein",58.5,0.189417570116368,0.110661062545474,0.129072768177354,0.105796487925851,0.170219551709265,0.0334750121872674,0.723,-0.467,-1.074,0.282704538831303,0.436148890291362,0.607,-0.72,-1.649,0.0992089162311002,0.197270245229915,0.578,-0.791,-1.773,0.0762007507717777,0.20547083111106,0.869,-0.203,-0.468,0.63976565177439,0.740580511721802,0.193,-2.376,-5.056,4.28974766290469e-07,5.3577027527144e-06
"OG1037","hypothetical protein",1.1,0.00195316938882619,0.000947308187408843,0,0,0.00297035542512606,0,0.071,-3.81,-1.719,0.08562064193095,0.170996069612933,0.4,-1.322,-0.648,0.517093277672081,NA,0.108,-3.217,-1.451,0.146652275499474,NA,1.426,0.512,0.265,0.790713381954957,NA,0.162,-2.624,-1.184,0.236452453389497,0.376309267775449
"OG1038","hypothetical protein",50.6,0.0350180883308917,0.0396296832234593,0.0164051233268895,0.032141535508745,0.0836865354557255,0.0404252995351469,0.487,-1.039,-3.052,0.00227523661216871,0.00797119483779343,1.188,0.249,0.794,0.427135473836093,0.571397571614198,0.965,-0.051,-0.155,0.876967015017122,0.936023990841223,2.363,1.241,4.071,4.68814858396406e-05,0.000184912811981863,1.286,0.363,1.148,0.250966574076622,0.392151218364336
"OG1039","Alcohol dehydrogenase",229.97,0.167512998171093,0.107123838792633,0.126142531620387,0.153069336164,0.16543132450055,0.111243604514365,0.805,-0.313,-2.054,0.0399300679014113,0.0917952769777498,0.661,-0.597,-3.882,0.000103448101011247,0.000750326099739803,0.943,-0.085,-0.544,0.586670336887596,0.761469325406003,0.966,-0.05,-0.331,0.740412077356534,0.826350955210126,0.727,-0.461,-2.971,0.00296768155903422,0.0120551258669895
"OG104","FMN-binding protein",206.32,0.372970432857592,0.330651744718182,0.372370259642095,0.322620662669028,0.206116837326139,0.220940788025425,1.068,0.095,0.59,0.555224664240422,0.701407003376185,0.916,-0.127,-0.785,0.432662797832568,0.575655843246272,0.93,-0.105,-0.629,0.529396499971436,0.712500200588516,0.547,-0.87,-5.198,2.01418547257442e-07,1.17816846078707e-06,0.648,-0.626,-3.747,0.000178660296549292,0.00105581169599186
"OG1040","GTP pyrophosphokinase YwaC",817.41,0.848477709320977,0.838570740468414,0.930861711904064,0.662524575123898,0.589085131275893,0.588397181129872,1.17,0.227,2.298,0.0215684916516871,0.0546593392311683,1.018,0.026,0.261,0.79439742367084,0.865379702972227,0.807,-0.309,-3.019,0.00253201254719961,0.0144089786191153,0.682,-0.553,-5.481,4.23630518318434e-08,2.74149463997501e-07,0.76,-0.397,-3.929,8.52295712072135e-05,0.000561467780273215
"OG1041","Lactate utilization protein B",13039.8,5.12891120537821,5.36058890526886,4.5465882590473,6.60170084657312,5.19082340635458,5.67539294859659,0.946,-0.08,-0.583,0.560081433408427,0.70489423297682,1.078,0.108,0.786,0.431843309424551,0.574787958885639,1.335,0.417,3.042,0.00234678135202511,0.0136155602766141,0.999,-0.002,-0.016,0.987535207441386,0.991426013479077,1.21,0.275,2.003,0.045125636630712,0.108384422309356
"OG1042","PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL",463.18,0.688858428821636,0.619184313995105,0.432343354344067,0.438355301075127,0.356442651015127,0.418109465946849,0.669,-0.58,-3.384,0.000714716881514713,0.0028836792982233,0.926,-0.111,-0.65,0.515894078192944,0.649529770957276,0.666,-0.587,-3.372,0.000746390946893356,0.00517020093740225,0.506,-0.983,-5.684,1.31485419618932e-08,9.11676965623102e-08,0.664,-0.592,-3.436,0.000591009008492607,0.00299006250487675
"OG1043","hypothetical protein",2.95,0.00336163018315902,0.00081521342024028,0.00157484204200457,0,0.00426027072926447,0.00384409561091189,0.451,-1.15,-1.158,0.246799367772811,0.395635461594422,0.249,-2.008,-1.831,0.0670576953136559,NA,0.107,-3.23,-2.273,0.0230008873451263,0.0841623377855757,1.254,0.326,0.366,0.714072676071749,0.804886452956738,1.135,0.182,0.201,0.840573356677997,0.897183399066515
"OG1044","hypothetical protein",0.26,0.0027755564999109,0,0,0,0.00281402092906679,0,0.228,-2.13,-0.552,0.581020333799318,NA,0.421,-1.247,-0.323,0.746629972536902,NA,0.345,-1.537,-0.398,0.690438772811118,NA,0.899,-0.154,-0.04,0.967752377168266,NA,0.267,-1.906,-0.494,0.621458464017487,NA
"OG1045","hypothetical protein",0.35,0,0,0,0.00317648768895019,0.00334164985326682,0.00301521249480901,1,0,0,1,NA,1.408,0.494,0.152,0.879074318423741,NA,3.65,1.868,0.586,0.557598973064823,NA,2.555,1.353,0.422,0.672687981486327,NA,3.677,1.879,0.592,0.554031832541583,NA
"OG1046","hypothetical protein",2.43,0.0109580412464015,0.00797215201871338,0,0.00264019755964691,0.0111099008108611,0.00751845193510818,0.043,-4.536,-2.884,0.00392589381408342,0.0128629128567933,0.719,-0.475,-0.417,0.676851179180313,NA,0.471,-1.085,-0.859,0.390363762207591,0.600942461023956,1.221,0.288,0.261,0.794354336552482,0.864082878901939,0.664,-0.59,-0.503,0.614793846130097,0.731597682653108
"OG1047","Anaerobic ribonucleoside-triphosphate reductase",1503.53,0.404126690788047,0.366434273145862,0.439906211854459,0.35472940069256,0.365808363529045,0.409084340112047,1.161,0.216,1.392,0.163916940967214,0.288458173431711,0.935,-0.098,-0.63,0.528688493762588,0.660673358714024,0.912,-0.132,-0.848,0.396690609621991,0.606063181141767,0.892,-0.165,-1.06,0.289087103698207,0.406776105332473,1.106,0.145,0.937,0.348725370646287,0.497635385669872
"OG1048","hypothetical protein",5.84,0.00969849627555073,0.00470387513747839,0.00681526469901978,0.0163570860304562,0.0319569273323907,0.0155266114675223,0.86,-0.217,-0.28,0.779182214779756,0.862003803976335,0.462,-1.114,-1.303,0.192451503572357,0.322142987577201,1.565,0.646,0.858,0.391066036673273,0.601075250294342,3.195,1.676,2.43,0.0150811090936128,0.0338764086912724,1.642,0.716,0.98,0.327215009246436,0.474711372637686
"OG1049","hypothetical protein",704.28,0.667693376854599,0.586798704650146,0.805271400015585,0.518318784550683,0.516989134323594,0.461701298378689,1.289,0.366,2.289,0.0220623742583365,0.0556748937858143,0.907,-0.14,-0.873,0.382780623480522,0.528513969287564,0.808,-0.307,-1.882,0.0598494495274637,0.173097509711167,0.763,-0.389,-2.415,0.0157192120707421,0.0350970578381246,0.757,-0.402,-2.488,0.0128437512662086,0.0399244095823305
"OG105","hypothetical protein",0.62,0.00329597334364419,0,0,0.00317648768895019,0.00334164985326682,0,0.323,-1.629,-0.617,0.537343903913585,NA,0.536,-0.9,-0.348,0.727980910946518,NA,1.044,0.062,0.024,0.980611043780014,NA,0.908,-0.139,-0.055,0.955882715318888,NA,0.194,-2.367,-0.896,0.370241431391256,NA
