CHCC4895	no_gf	milk_aer	R_EX_h2o_e	40
CHCC4895	no_gf	milk_aer	R_PYK	50
CHCC4895	no_gf	milk_aer	R_EX_co2_e	55
CHCC4895	no_gf	milk_aer	R_ENO	60
CHCC4895	no_gf	milk_aer	R_GAPD	60
CHCC4895	no_gf	milk_aer	R_ALCD2y	70
CHCC6086	no_gf	milk_aer	
CHCC4895	no_gf	mm_aer	
CHCC5614	no_gf	milk_aer	
CHCC10675	no_gf	mm_aer	
CHCC6086	mm_aer	mm_aer	R_TYRt2rpp	-50.684
CHCC6086	mm_aer	mm_aer	R_TYRtex	-50.684
CHCC6086	mm_aer	mm_aer	R_PGK	-38.0404
CHCC6086	mm_aer	mm_aer	R_PGM	-37.2446
CHCC6086	mm_aer	mm_aer	R_ACALD	-27.2623
CHCC6086	mm_aer	mm_aer	R_ACALDt	-27.2623
CHCC6086	mm_aer	mm_aer	R_H2Ot	-21.6071
CHCC6086	mm_aer	mm_aer	R_CO2t	-19.8973
CHCC6086	mm_aer	mm_aer	R_FORt	-12.7862
CHCC6086	mm_aer	mm_aer	R_ALCD2x	-11.7164
CHCC6086	mm_aer	mm_aer	R_EX_o2_e	-10
CHCC6086	mm_aer	mm_aer	R_EX_lcts_e	-10
CHCC6086	mm_aer	mm_aer	R_EX_gua_e	-6.8754
CHCC6086	mm_aer	mm_aer	R_XANt	-6.75488
CHCC6086	mm_aer	mm_aer	R_PPM	-3.08666
CHCC6086	mm_aer	mm_aer	R_PRPPS	-2.32815
CHCC6086	mm_aer	mm_aer	R_ASPTA	-1.56423
CHCC6086	mm_aer	mm_aer	R_ADK1	-1.24775
CHCC6086	mm_aer	mm_aer	R_ASAD	-0.929099
CHCC6086	mm_aer	mm_aer	R_EX_pi_e	-0.802759
CHCC6086	mm_aer	mm_aer	R_KARA1	-0.711725
CHCC6086	mm_aer	mm_aer	R_ALATA_L	-0.662877
CHCC6086	mm_aer	mm_aer	R_RPE	-0.609118
CHCC6086	mm_aer	mm_aer	R_RPI	-0.609118
CHCC6086	mm_aer	mm_aer	R_HSDy	-0.56833
CHCC6086	mm_aer	mm_aer	R_TKT2	-0.459549
CHCC6086	mm_aer	mm_aer	R_PTAr	-0.435791
CHCC6086	mm_aer	mm_aer	R_IPPMIa	-0.366768
CHCC6086	mm_aer	mm_aer	R_IPPMIb	-0.366768
CHCC6086	mm_aer	mm_aer	R_LEUTA	-0.366768
CHCC6086	mm_aer	mm_aer	R_VALTA	-0.344488
CHCC6086	mm_aer	mm_aer	R_PYNP2r	-0.269294
CHCC6086	mm_aer	mm_aer	R_EX_ura_e	-0.269294
CHCC6086	mm_aer	mm_aer	R_EX_ade_e	-0.243439
CHCC6086	mm_aer	mm_aer	R_PUNP1	-0.243176
CHCC6086	mm_aer	mm_aer	R_ACOTA	-0.240798
CHCC6086	mm_aer	mm_aer	R_AGPR	-0.240798
CHCC6086	mm_aer	mm_aer	R_ILEDHr	-0.236514
CHCC6086	mm_aer	mm_aer	R_EX_so4_e	-0.203848
CHCC6086	mm_aer	mm_aer	R_SULR	-0.200317
CHCC6086	mm_aer	mm_aer	R_ADK3	-0.197644
CHCC6086	mm_aer	mm_aer	R_PGAMT	-0.162816
CHCC6086	mm_aer	mm_aer	R_EX_k_e	-0.158903
CHCC6086	mm_aer	mm_aer	R_PHETA1	-0.150821
CHCC6086	mm_aer	mm_aer	R_TALA	-0.149569
CHCC6086	mm_aer	mm_aer	R_TKT1	-0.149569
CHCC6086	mm_aer	mm_aer	R_TYRTA	-0.112258
CHCC6086	mm_aer	mm_aer	R_GLUR	-0.081408
CHCC6086	mm_aer	mm_aer	R_ADKd	-0.0216651
CHCC6086	mm_aer	mm_aer	R_URIDK2r	-0.0208323
CHCC6086	mm_aer	mm_aer	R_EX_mg2_e	-0.00706215
CHCC6086	mm_aer	mm_aer	R_EX_fe3_e	-0.00635634
CHCC6086	mm_aer	mm_aer	R_EX_fe2_e	-0.00546655
CHCC6086	mm_aer	mm_aer	R_EX_cl_e	-0.00423729
CHCC6086	mm_aer	mm_aer	R_EX_ca2_e	-0.00423729
CHCC6086	mm_aer	mm_aer	R_CYTK2	-0.000731858
CHCC6086	mm_aer	mm_aer	R_EX_cu_e	-0.000577183
CHCC6086	mm_aer	mm_aer	R_EX_mn2_e	-0.00056253
CHCC6086	mm_aer	mm_aer	R_GLYCLTt2r	-0.00054462
CHCC6086	mm_aer	mm_aer	R_APATr	-0.00046891
CHCC6086	mm_aer	mm_aer	R_EX_ribflv_e	-0.00036308
CHCC6086	mm_aer	mm_aer	R_H2Otex	-0.000288592
CHCC6086	mm_aer	mm_aer	R_EX_zn2_e	-0.000277601
CHCC6086	mm_aer	mm_aer	R_CYTOM	-0.000262948
CHCC6086	mm_aer	mm_aer	R_MCSNAH	-0.000262948
CHCC6086	mm_aer	mm_aer	R_PUNP2	-0.000262948
CHCC6086	mm_aer	mm_aer	R_AHCi	-0.00018154
CHCC6086	mm_aer	mm_aer	R_EX_thm_e	-0.00018154
CHCC6086	mm_aer	mm_aer	R_O2tpp	-0.000144296
CHCC6086	mm_aer	mm_aer	R_EX_cobalt2_e	-8.1408e-05
CHCC6086	mm_aer	mm_aer	R_COabc	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_AMMQT8_2	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_DHNAOT	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_ICHORS	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_NPHS	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_OCTDPS	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_OXGDC	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_SHCHCS	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_SUCBZL	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_SUCBZS	8.1408e-05
CHCC6086	mm_aer	mm_aer	R_CU1Opp	0.000144296
CHCC6086	mm_aer	mm_aer	R_FMNAT	0.00018154
CHCC6086	mm_aer	mm_aer	R_HETZK	0.00018154
CHCC6086	mm_aer	mm_aer	R_HMPK3	0.00018154
CHCC6086	mm_aer	mm_aer	R_PLPS	0.00018154
CHCC6086	mm_aer	mm_aer	R_PMPK	0.00018154
CHCC6086	mm_aer	mm_aer	R_RBFK	0.00018154
CHCC6086	mm_aer	mm_aer	R_THMt2	0.00018154
CHCC6086	mm_aer	mm_aer	R_TMN	0.00018154
CHCC6086	mm_aer	mm_aer	R_TMPK	0.00018154
CHCC6086	mm_aer	mm_aer	R_TMPPP	0.00018154
CHCC6086	mm_aer	mm_aer	R_DADNK	0.000262948
CHCC6086	mm_aer	mm_aer	R_ITCY	0.000262948
CHCC6086	mm_aer	mm_aer	R_NTD5	0.000262948
CHCC6086	mm_aer	mm_aer	R_PYNP1	0.000262948
CHCC6086	mm_aer	mm_aer	R_TMDPP	0.000262948
CHCC6086	mm_aer	mm_aer	R_ZNabc	0.000277601
CHCC6086	mm_aer	mm_aer	R_RIBFLVt2	0.00036308
CHCC6086	mm_aer	mm_aer	R_NADK2	0.000363894
CHCC6086	mm_aer	mm_aer	R_DPCOAK	0.00046891
CHCC6086	mm_aer	mm_aer	R_DPR	0.00046891
CHCC6086	mm_aer	mm_aer	R_INS2D	0.00046891
CHCC6086	mm_aer	mm_aer	R_INSCR	0.00046891
CHCC6086	mm_aer	mm_aer	R_MI1PP	0.00046891
CHCC6086	mm_aer	mm_aer	R_MI1PS	0.00046891
CHCC6086	mm_aer	mm_aer	R_MOHMT	0.00046891
CHCC6086	mm_aer	mm_aer	R_PANTS	0.00046891
CHCC6086	mm_aer	mm_aer	R_PNTK	0.00046891
CHCC6086	mm_aer	mm_aer	R_PPCDC	0.00046891
CHCC6086	mm_aer	mm_aer	R_PPNCL2	0.00046891
CHCC6086	mm_aer	mm_aer	R_PTPATi	0.00046891
CHCC6086	mm_aer	mm_aer	R_ADCL	0.00054462
CHCC6086	mm_aer	mm_aer	R_ADCS	0.00054462
CHCC6086	mm_aer	mm_aer	R_DHFS	0.00054462
CHCC6086	mm_aer	mm_aer	R_DHNPA_1	0.00054462
CHCC6086	mm_aer	mm_aer	R_DHPS	0.00054462
CHCC6086	mm_aer	mm_aer	R_DNMPPA	0.00054462
CHCC6086	mm_aer	mm_aer	R_DNTPPA	0.00054462
CHCC6086	mm_aer	mm_aer	R_GCALDD	0.00054462
CHCC6086	mm_aer	mm_aer	R_GTPCI	0.00054462
CHCC6086	mm_aer	mm_aer	R_EX_glyclt_e	0.00054462
CHCC6086	mm_aer	mm_aer	R_MNt2	0.00056253
CHCC6086	mm_aer	mm_aer	R_CUabcpp	0.000577183
CHCC6086	mm_aer	mm_aer	R_CUtex	0.000577183
CHCC6086	mm_aer	mm_aer	R_CYTK1	0.000731858
CHCC6086	mm_aer	mm_aer	R_DCMPDA	0.000731858
CHCC6086	mm_aer	mm_aer	R_GRXR	0.000731858
CHCC6086	mm_aer	mm_aer	R_GTHOr	0.000731858
CHCC6086	mm_aer	mm_aer	R_RNDR3b	0.000731858
CHCC6086	mm_aer	mm_aer	R_CYTBD2pp	0.00177307
CHCC6086	mm_aer	mm_aer	R_NADS1	0.00185448
CHCC6086	mm_aer	mm_aer	R_NNATr	0.00185448
CHCC6086	mm_aer	mm_aer	R_ASPO4	0.00185448
CHCC6086	mm_aer	mm_aer	R_NNDPR	0.00185448
CHCC6086	mm_aer	mm_aer	R_QULNS	0.00185448
CHCC6086	mm_aer	mm_aer	R_CLt3_2pp	0.00211864
CHCC6086	mm_aer	mm_aer	R_CA2abc	0.00423729
CHCC6086	mm_aer	mm_aer	R_CLtex	0.00423729
CHCC6086	mm_aer	mm_aer	R_FE2abc	0.00546655
CHCC6086	mm_aer	mm_aer	R_FE3abc	0.00635634
CHCC6086	mm_aer	mm_aer	R_MG2tex	0.00706215
CHCC6086	mm_aer	mm_aer	R_MG2uabcpp	0.00706215
CHCC6086	mm_aer	mm_aer	R_RNDR4	0.0208323
CHCC6086	mm_aer	mm_aer	R_RNDR1	0.0210383
CHCC6086	mm_aer	mm_aer	R_DTMPK	0.0213012
CHCC6086	mm_aer	mm_aer	R_NDPK4	0.0213012
CHCC6086	mm_aer	mm_aer	R_TMDS	0.0215642
CHCC6086	mm_aer	mm_aer	R_DADK	0.0219281
CHCC6086	mm_aer	mm_aer	R_RNTR2	0.021994
CHCC6086	mm_aer	mm_aer	R_RNTR3	0.021994
CHCC6086	mm_aer	mm_aer	R_DHFR	0.0221088
CHCC6086	mm_aer	mm_aer	R_ANPRT	0.0462748
CHCC6086	mm_aer	mm_aer	R_ANS2	0.0462748
CHCC6086	mm_aer	mm_aer	R_IGPS	0.0462748
CHCC6086	mm_aer	mm_aer	R_PRAIi	0.0462748
CHCC6086	mm_aer	mm_aer	R_TRPS2	0.0462748
CHCC6086	mm_aer	mm_aer	R_TRPS3	0.0462748
CHCC6086	mm_aer	mm_aer	R_CYSS_2	0.0750224
CHCC6086	mm_aer	mm_aer	R_SERAT	0.0750224
CHCC6086	mm_aer	mm_aer	R_AICART	0.0771243
CHCC6086	mm_aer	mm_aer	R_ATPPRT	0.0771243
CHCC6086	mm_aer	mm_aer	R_HISTD	0.0771243
CHCC6086	mm_aer	mm_aer	R_HISTP	0.0771243
CHCC6086	mm_aer	mm_aer	R_HSTPT	0.0771243
CHCC6086	mm_aer	mm_aer	R_ICH	0.0771243
CHCC6086	mm_aer	mm_aer	R_IG3PS	0.0771243
CHCC6086	mm_aer	mm_aer	R_IGPDH	0.0771243
CHCC6086	mm_aer	mm_aer	R_PRAMPC_1	0.0771243
CHCC6086	mm_aer	mm_aer	R_PRATPP	0.0771243
CHCC6086	mm_aer	mm_aer	R_PRMICI	0.0771243
CHCC6086	mm_aer	mm_aer	R_MTHFC	0.0773059
CHCC6086	mm_aer	mm_aer	R_ALAALAr	0.081408
CHCC6086	mm_aer	mm_aer	R_DPPS	0.081408
CHCC6086	mm_aer	mm_aer	R_PAPPT3	0.081408
CHCC6086	mm_aer	mm_aer	R_UAAGDS	0.081408
CHCC6086	mm_aer	mm_aer	R_UAGCVT	0.081408
CHCC6086	mm_aer	mm_aer	R_UAGPT3	0.081408
CHCC6086	mm_aer	mm_aer	R_UAMAGS	0.081408
CHCC6086	mm_aer	mm_aer	R_UAMAS	0.081408
CHCC6086	mm_aer	mm_aer	R_UAPGR	0.081408
CHCC6086	mm_aer	mm_aer	R_UDCPDP	0.081408
CHCC6086	mm_aer	mm_aer	R_UDPDPS	0.081408
CHCC6086	mm_aer	mm_aer	R_UGMDDS	0.081408
CHCC6086	mm_aer	mm_aer	R_DMATT	0.0814894
CHCC6086	mm_aer	mm_aer	R_GRTT	0.0814894
CHCC6086	mm_aer	mm_aer	R_IPDDI	0.0814894
CHCC6086	mm_aer	mm_aer	R_PPND	0.112258
CHCC6086	mm_aer	mm_aer	R_METS_1	0.125113
CHCC6086	mm_aer	mm_aer	R_MTHFR2	0.125113
CHCC6086	mm_aer	mm_aer	R_HSST	0.125294
CHCC6086	mm_aer	mm_aer	R_SHSL2	0.125294
CHCC6086	mm_aer	mm_aer	R_SUCOAS	0.125294
CHCC6086	mm_aer	mm_aer	R_CTPS1	0.131149
CHCC6086	mm_aer	mm_aer	R_PPNDH	0.150821
CHCC6086	mm_aer	mm_aer	R_Kt1	0.158903
CHCC6086	mm_aer	mm_aer	R_ALAR	0.162816
CHCC6086	mm_aer	mm_aer	R_G1PACT	0.162816
CHCC6086	mm_aer	mm_aer	R_GF6PTA	0.162816
CHCC6086	mm_aer	mm_aer	R_UAGDP	0.162816
CHCC6086	mm_aer	mm_aer	R_G5SADs	0.179957
CHCC6086	mm_aer	mm_aer	R_G5SD	0.179957
CHCC6086	mm_aer	mm_aer	R_GLU5K	0.179957
CHCC6086	mm_aer	mm_aer	R_P5CRx	0.179957
CHCC6086	mm_aer	mm_aer	R_ASNS1	0.196238
CHCC6086	mm_aer	mm_aer	R_GK1	0.197644
CHCC6086	mm_aer	mm_aer	R_ADSK	0.200317
CHCC6086	mm_aer	mm_aer	R_BPNT	0.200317
CHCC6086	mm_aer	mm_aer	R_PAPSR	0.200317
CHCC6086	mm_aer	mm_aer	R_SADT	0.200317
CHCC6086	mm_aer	mm_aer	R_SO4t2	0.203848
CHCC6086	mm_aer	mm_aer	R_ACHBS	0.236514
CHCC6086	mm_aer	mm_aer	R_DHAD3	0.236514
CHCC6086	mm_aer	mm_aer	R_KARA2	0.236514
CHCC6086	mm_aer	mm_aer	R_THRD_L	0.236514
CHCC6086	mm_aer	mm_aer	R_ACGK	0.240798
CHCC6086	mm_aer	mm_aer	R_ARGSL	0.240798
CHCC6086	mm_aer	mm_aer	R_ARGSS	0.240798
CHCC6086	mm_aer	mm_aer	R_CBMKr	0.240798
CHCC6086	mm_aer	mm_aer	R_FUMt3	0.240798
CHCC6086	mm_aer	mm_aer	R_OCBT	0.240798
CHCC6086	mm_aer	mm_aer	R_ORNTAC	0.240798
CHCC6086	mm_aer	mm_aer	R_EX_fum_e	0.240798
CHCC6086	mm_aer	mm_aer	R_ADNK1	0.242994
CHCC6086	mm_aer	mm_aer	R_ADEt2rpp	0.243439
CHCC6086	mm_aer	mm_aer	R_ADEtex	0.243439
CHCC6086	mm_aer	mm_aer	R_CHORM	0.263079
CHCC6086	mm_aer	mm_aer	R_URAt2	0.269294
CHCC6086	mm_aer	mm_aer	R_URIK3	0.269294
CHCC6086	mm_aer	mm_aer	R_NDPK9	0.269557
CHCC6086	mm_aer	mm_aer	R_GLUFT	0.274103
CHCC6086	mm_aer	mm_aer	R_NFORGLUAH	0.274103
CHCC6086	mm_aer	mm_aer	R_THFAT	0.274103
CHCC6086	mm_aer	mm_aer	R_DAPDC	0.279361
CHCC6086	mm_aer	mm_aer	R_TRDR	0.286175
CHCC6086	mm_aer	mm_aer	R_CHORS	0.30998
CHCC6086	mm_aer	mm_aer	R_DDPA	0.30998
CHCC6086	mm_aer	mm_aer	R_DHQS	0.30998
CHCC6086	mm_aer	mm_aer	R_DHQTi	0.30998
CHCC6086	mm_aer	mm_aer	R_PSCVT	0.30998
CHCC6086	mm_aer	mm_aer	R_SHK3Dr	0.30998
CHCC6086	mm_aer	mm_aer	R_SHKK	0.30998
CHCC6086	mm_aer	mm_aer	R_UMPK	0.350702
CHCC6086	mm_aer	mm_aer	R_MTHFD	0.351409
CHCC6086	mm_aer	mm_aer	R_ADPDA	0.360769
CHCC6086	mm_aer	mm_aer	R_APATi	0.360769
CHCC6086	mm_aer	mm_aer	R_APTA1i	0.360769
CHCC6086	mm_aer	mm_aer	R_DAPE	0.360769
CHCC6086	mm_aer	mm_aer	R_DHDPRy	0.360769
CHCC6086	mm_aer	mm_aer	R_DHDPS	0.360769
CHCC6086	mm_aer	mm_aer	R_IPMD	0.366768
CHCC6086	mm_aer	mm_aer	R_IPPS	0.366768
CHCC6086	mm_aer	mm_aer	R_OMCDC	0.366768
CHCC6086	mm_aer	mm_aer	R_PYK2	0.411459
CHCC6086	mm_aer	mm_aer	R_ACKr	0.435791
CHCC6086	mm_aer	mm_aer	R_HSK	0.443036
CHCC6086	mm_aer	mm_aer	R_THRS	0.443036
CHCC6086	mm_aer	mm_aer	R_GHMT2r	0.498737
CHCC6086	mm_aer	mm_aer	R_ACLS	0.711725
CHCC6086	mm_aer	mm_aer	R_DHAD1	0.711725
CHCC6086	mm_aer	mm_aer	R_PGCD	0.795706
CHCC6086	mm_aer	mm_aer	R_PSERT	0.795706
CHCC6086	mm_aer	mm_aer	R_PSP_L	0.795706
CHCC6086	mm_aer	mm_aer	R_PIabc	0.802759
CHCC6086	mm_aer	mm_aer	Growth	0.840628
CHCC6086	mm_aer	mm_aer	R_ACACT1r	0.89614
CHCC6086	mm_aer	mm_aer	R_DPMVD	0.89614
CHCC6086	mm_aer	mm_aer	R_HMGCOARi	0.89614
CHCC6086	mm_aer	mm_aer	R_HMGCOASi	0.89614
CHCC6086	mm_aer	mm_aer	R_MEVK1	0.89614
CHCC6086	mm_aer	mm_aer	R_PMEVK	0.89614
CHCC6086	mm_aer	mm_aer	R_ASPK	0.929099
CHCC6086	mm_aer	mm_aer	R_ACONT	0.931256
CHCC6086	mm_aer	mm_aer	R_CS	0.931256
CHCC6086	mm_aer	mm_aer	R_ICDHyr	0.931256
CHCC6086	mm_aer	mm_aer	R_HCO3E	2.49548
CHCC6086	mm_aer	mm_aer	R_PC	2.49548
CHCC6086	mm_aer	mm_aer	R_GLUSx	5.60701
CHCC6086	mm_aer	mm_aer	R_GLNS	6.25815
CHCC6086	mm_aer	mm_aer	R_GMPR	6.67776
CHCC6086	mm_aer	mm_aer	R_IMPD	6.75488
CHCC6086	mm_aer	mm_aer	R_NTD10	6.75488
CHCC6086	mm_aer	mm_aer	R_PUNP7	6.75488
CHCC6086	mm_aer	mm_aer	R_EX_xan_e	6.75488
CHCC6086	mm_aer	mm_aer	R_GUAPRT	6.8754
CHCC6086	mm_aer	mm_aer	R_GUAt2r	6.8754
CHCC6086	mm_aer	mm_aer	R_FBA	9.2276
CHCC6086	mm_aer	mm_aer	R_PFK	9.2276
CHCC6086	mm_aer	mm_aer	R_NCTPPRT	9.32881
CHCC6086	mm_aer	mm_aer	R_NICRNS	9.32881
CHCC6086	mm_aer	mm_aer	R_NP1	9.32881
CHCC6086	mm_aer	mm_aer	R_PGI	9.99953
CHCC6086	mm_aer	mm_aer	R_6PGALSZ	10
CHCC6086	mm_aer	mm_aer	R_GAL6PI	10
CHCC6086	mm_aer	mm_aer	R_HEX1	10
CHCC6086	mm_aer	mm_aer	R_LACpts	10
CHCC6086	mm_aer	mm_aer	R_O2t	10
CHCC6086	mm_aer	mm_aer	R_PFK_2	10
CHCC6086	mm_aer	mm_aer	R_TGBPA	10
CHCC6086	mm_aer	mm_aer	R_ALCD2y	11.7164
CHCC6086	mm_aer	mm_aer	R_EX_h_e	11.7189
CHCC6086	mm_aer	mm_aer	R_PFL	12.5116
CHCC6086	mm_aer	mm_aer	R_EX_for_e	12.7862
CHCC6086	mm_aer	mm_aer	R_PDH	18.9
CHCC6086	mm_aer	mm_aer	R_TPI	19.2262
CHCC6086	mm_aer	mm_aer	R_EX_co2_e	19.8973
CHCC6086	mm_aer	mm_aer	R_CYTBO3_4pp	19.9979
CHCC6086	mm_aer	mm_aer	R_NADH6	19.9979
CHCC6086	mm_aer	mm_aer	R_EX_h2o_e	21.6074
CHCC6086	mm_aer	mm_aer	R_PYK	26.1318
CHCC6086	mm_aer	mm_aer	R_EX_acald_e	27.2623
CHCC6086	mm_aer	mm_aer	R_ATPS4rpp	32.6093
CHCC6086	mm_aer	mm_aer	R_ENO	37.2446
CHCC6086	mm_aer	mm_aer	R_GAPD	38.0404
CHCC6086	mm_aer	mm_aer	R_TYRt2r	50.684
CHCC6086	mm_aer	milk_ana	
CHCC5614	mm_aer	mm_ana	R_ACALD	-20
CHCC5614	mm_aer	mm_ana	R_ACALDt	-20
CHCC5614	mm_aer	mm_ana	R_ALCD2x	-20
CHCC5614	mm_aer	mm_ana	R_CO2t	-20
CHCC5614	mm_aer	mm_ana	R_PGK	-20
CHCC5614	mm_aer	mm_ana	R_H2Ot	-15
CHCC5614	mm_aer	mm_ana	R_EX_h_e	-10
CHCC5614	mm_aer	mm_ana	R_CPK1	-5
CHCC5614	mm_aer	mm_ana	R_H2St	-5
CHCC5614	mm_aer	mm_ana	R_SULR	-5
CHCC5614	mm_aer	mm_ana	R_EX_lcts_e	-5
CHCC5614	mm_aer	mm_ana	R_EX_so4_e	-5
CHCC5614	mm_aer	mm_ana	R_6PGALSZ	5
CHCC5614	mm_aer	mm_ana	R_ADK1	5
CHCC5614	mm_aer	mm_ana	R_APSR	5
CHCC5614	mm_aer	mm_ana	R_CYTK1	5
CHCC5614	mm_aer	mm_ana	R_FBA	5
CHCC5614	mm_aer	mm_ana	R_GAL6PI	5
CHCC5614	mm_aer	mm_ana	R_HEX7	5
CHCC5614	mm_aer	mm_ana	R_LACpts	5
CHCC5614	mm_aer	mm_ana	R_NTP5	5
CHCC5614	mm_aer	mm_ana	R_PFK	5
CHCC5614	mm_aer	mm_ana	R_PFK_2	5
CHCC5614	mm_aer	mm_ana	R_PPA	5
CHCC5614	mm_aer	mm_ana	R_SADT	5
CHCC5614	mm_aer	mm_ana	R_SO4t2	5
CHCC5614	mm_aer	mm_ana	R_SPMDabc	5
CHCC5614	mm_aer	mm_ana	R_SPMDt3	5
CHCC5614	mm_aer	mm_ana	R_TGBPA	5
CHCC5614	mm_aer	mm_ana	R_TRDR	5
CHCC5614	mm_aer	mm_ana	R_XYLI2	5
CHCC5614	mm_aer	mm_ana	R_EX_h2s_e	5
CHCC5614	mm_aer	mm_ana	R_TPI	10
CHCC5614	mm_aer	mm_ana	R_PYK	15
CHCC5614	mm_aer	mm_ana	R_EX_h2o_e	15
CHCC5614	mm_aer	mm_ana	R_ALCD2y	20
CHCC5614	mm_aer	mm_ana	R_ENO	20
CHCC5614	mm_aer	mm_ana	R_GAPD	20
CHCC5614	mm_aer	mm_ana	R_PDHa	20
CHCC5614	mm_aer	mm_ana	R_PDHbr	20
CHCC5614	mm_aer	mm_ana	R_PDHcr	20
CHCC5614	mm_aer	mm_ana	R_PGM_1	20
CHCC5614	mm_aer	mm_ana	R_EX_acald_e	20
CHCC5614	mm_aer	mm_ana	R_EX_co2_e	20
CHCC10675	mm_aer	mm_ana	R_H2Ot	-10.9804
CHCC10675	mm_aer	mm_ana	R_EX_h_e	-10
CHCC10675	mm_aer	mm_ana	R_CO2t	-9.41176
CHCC10675	mm_aer	mm_ana	R_PGK	-9.41176
CHCC10675	mm_aer	mm_ana	R_PGM	-9.41176
CHCC10675	mm_aer	mm_ana	R_ALCD2x	-9.01961
CHCC10675	mm_aer	mm_ana	R_AHSERL4	-3.33333
CHCC10675	mm_aer	mm_ana	R_H2St	-3.33333
CHCC10675	mm_aer	mm_ana	R_MYCTR	-3.33333
CHCC10675	mm_aer	mm_ana	R_EX_so4_e	-3.33333
CHCC10675	mm_aer	mm_ana	R_TYRt2rpp	-2.35294
CHCC10675	mm_aer	mm_ana	R_TYRtex	-2.35294
CHCC10675	mm_aer	mm_ana	R_EX_lcts_e	-2.35294
CHCC10675	mm_aer	mm_ana	R_BTDD_RR	-0.392157
CHCC10675	mm_aer	mm_ana	R_BTDt_RR	0.392157
